Date,PM2.5,PM10,NO2,SO2,CO,O3,Temperature,Humidity,Wind_Speed,Pressure,Rainfall,AQI,Pollution_Level
2024-01-01 23:00:00,49.701284152106254,134.3185986205354,49.974186992424194,30.861581366989327,2.49013551013505,73.82689821351482,26.941488090361133,51.26094827824029,1.1026230175113423,1025.8054076167746,0.0,135.75321038026564,Kém
2024-01-02 00:00:00,11.013720322275786,90.449434555073,74.77333972310883,33.21812580776962,2.6525691788534482,65.75633248928175,23.5209971960235,44.106352430557884,3.8496020970210245,1016.5701548596505,0.0,68.2247172775365,Trung Bình
2024-01-02 01:00:00,47.01687224315057,71.66609211974216,23.903109271648734,25.60044106585412,2.9674517381619436,50.696161262175494,19.636985164204653,37.794298957181454,2.330797271818787,1024.6193731774677,0.0,129.04218060787645,Kém
2024-01-02 02:00:00,66.47445246000729,85.87728600944922,54.493155069446146,32.85373733753389,2.609572858251392,92.45858913884892,24.069199730219633,53.24166352488442,2.8698569456323155,1013.9699596499272,0.0,155.82865918947752,Xấu
2024-01-02 03:00:00,12.265800276097387,62.03587289573804,72.62479035718141,8.198098973232929,4.185642686577403,92.01168310409375,22.902560265724247,49.91182953754193,0.9099822513697204,1030.7043151656671,0.0,54.01793644786902,Trung Bình
2024-01-02 04:00:00,34.01546579789971,65.66421881569426,24.282730316016483,9.492835845314023,2.528895209551321,79.34899713326169,23.47917047388661,45.289616943816775,3.2320499373576363,998.5191565850267,0.0,97.04159358525578,Trung Bình
2024-01-02 05:00:00,24.285109666037812,74.88498555821178,4.849923904591651,26.73303105519007,1.6467196481199726,71.86311513029112,22.95297219663954,49.51804514464187,4.2711382259809145,1020.7086310146404,0.0,76.25023432914062,Trung Bình
2024-01-02 06:00:00,54.17993355213028,84.26030089185888,31.671057274060516,22.17707596606833,2.657899482016537,74.93028295646496,22.6809706484336,50.245101742589426,3.49799829124545,1027.5114360779505,0.0,146.94983388032568,Kém
2024-01-02 07:00:00,123.1924752666341,200.62174119953576,65.85618899628003,53.014176675998705,1.2716411198504598,95.52019232742506,24.52682812523769,36.449420444820674,4.032600404017977,994.8986867500398,0.0,185.68025014033373,Xấu
2024-01-02 08:00:00,131.54394280232606,143.76431282143554,44.47072539861114,16.276043207365376,5.191377408963933,32.39300378938074,30.49437629756306,61.79440120721287,2.530824347895295,995.8686547090912,0.0,190.07575936964528,Xấu
2024-01-02 09:00:00,96.97575900539758,137.71408191338583,12.390051129622554,19.30283099515887,4.686837511408319,70.3354512510698,25.77816792699908,53.02348290331643,4.516233322933896,1016.1245848109795,0.0,171.88197842389346,Xấu
2024-01-02 10:00:00,60.526981409204105,39.10339959779922,38.03423274895557,21.78831477439825,3.4321596212812127,93.3484463426667,21.626073724486393,34.65885829264378,4.277676821898509,1016.3231401197959,0.0,152.69841126800216,Xấu
2024-01-02 11:00:00,46.838399219596354,103.34399142507336,41.515510554080464,30.899100433700138,3.860263489740828,76.98264397524454,21.938850258213535,47.309055620710495,4.489045173884479,1021.7782516848011,0.0,128.59599804899088,Kém
2024-01-02 12:00:00,15.665100444512882,47.864273218298486,9.087636730274381,23.345675880286645,4.9392073639688165,219.50758418040158,25.222284341259325,66.28615545571292,1.6198985417851086,995.9661756064485,0.0,57.831411206224104,Trung Bình
2024-01-02 13:00:00,51.77881808467148,86.1260102231159,69.4796888889169,5.147818488585509,2.7843526529090394,130.7641694200243,21.696244285458665,54.876732749232936,3.7473680316118014,1010.0930769196896,0.0,140.9470452116787,Kém
2024-01-02 14:00:00,51.255090107530535,47.44251322797903,21.805826166945074,17.03307474456946,1.1618404850129154,103.85722657422102,21.406366322233453,69.6472513291639,3.035263551971729,1006.0027449200742,0.0,139.63772526882633,Kém
2024-01-02 15:00:00,74.72203720916167,58.80231474112132,29.647446971836168,30.714567937175186,2.2723361247764085,65.92196142429613,32.12242523020179,46.89275735382806,2.3734758173114563,991.0786994375802,0.0,160.16949326797982,Xấu
2024-01-02 16:00:00,66.36451708665928,186.66567971069543,78.28419237360553,23.382490968624406,1.747346468579956,44.63739448551154,25.61039090760167,42.436492547156966,1.5777462904023258,1006.5342711575747,0.0,155.77079846666277,Xấu
2024-01-02 17:00:00,58.48917726703121,104.24022799402744,70.03718188176131,30.913995744710338,1.7207885601993385,71.9011223901794,32.12298821047717,60.145326926872976,2.559495441126475,1028.8203818296379,0.0,151.62588277212168,Xấu
2024-01-02 18:00:00,22.934126119057478,110.22074027407935,94.32497079643304,6.130766310352159,4.122558779407767,52.48072292634518,23.53862384870591,44.07606075761131,2.136009230320184,1013.4852162794483,0.0,78.11037013703967,Trung Bình
2024-01-02 19:00:00,66.42539518289198,78.53535729577186,54.56597425012512,27.947482282003357,2.0746830629173636,56.02259093338786,26.58494982889113,52.07503485159136,5.043320489682305,1029.1961215543731,0.0,155.80283956994316,Xấu
2024-01-02 20:00:00,51.01155496671081,40.677651744916524,5.855457925423107,2.342183170169243,2.3984950465736303,79.79167505164446,22.287050124686775,56.38592458777374,1.3384799377310401,1012.3392020135268,0.0,139.02888741677702,Kém
2024-01-02 21:00:00,33.52631850059413,42.814438055196895,21.45332801293947,21.567435207404326,3.1778542772283664,95.1491444790401,22.8299827526463,74.33848078402417,1.229756811658108,1002.673709309657,0.0,95.99640705255156,Trung Bình
2024-01-02 22:00:00,37.61875370337425,75.02193574068298,40.11981275546882,35.301368838353014,3.269382266521686,82.12807986225607,23.764369101632596,45.123937759275066,2.567441812180379,1016.9445214237829,0.0,105.54688425843564,Kém
2024-01-02 23:00:00,6.181670950892646,70.73756353897663,32.079101687644695,27.917582606462545,2.1634332569122554,111.03157299486898,22.970760938547883,30.0,4.0515930406716665,1004.5645503775453,0.0,58.368781769488315,Trung Bình
2024-01-03 00:00:00,45.61257663377287,95.77170933535537,7.191351954581621,24.285075404515936,3.985253365588244,27.642412626604752,28.431262129620787,53.38496407494414,2.5847120860991986,1019.3278186610628,0.0,125.53144158443217,Kém
2024-01-03 01:00:00,54.35606445287234,114.00905194021007,26.75519528531772,16.6155463709276,6.8899866877872755,84.06103440140768,23.957419798681133,58.291386845852685,4.286974963849594,1008.5536244175436,0.0,147.39016113218085,Kém
2024-01-03 02:00:00,32.90251656777815,104.75342779299699,78.23939426663337,28.45690636563235,6.026040727727891,48.786324026892814,21.266035890065748,32.212797510957216,4.496044311489183,1019.5436565635406,0.0,94.6634969396969,Trung Bình
2024-01-03 03:00:00,50.33983367936087,137.33255258941597,35.9877925357862,20.525935977608817,5.049158698605934,89.70823857185366,25.650583110948816,54.42116665313473,3.2502439325736487,1001.6024557184329,0.0,137.34958419840217,Kém
2024-01-03 04:00:00,48.65492515898556,53.77491342006336,50.04599828618012,27.496000090270105,5.5081571777578,21.226061108555417,29.58865095838184,48.419921014210104,2.57311893005258,1002.8789562473984,0.0,133.13731289746391,Kém
2024-01-03 05:00:00,28.497234986340615,56.50601415604875,44.303106549870684,7.633937175542867,0.4515943492981211,64.17794505324544,21.623742976759335,48.5096333327047,2.9933465453687624,999.8085495479805,0.0,85.25050210756541,Trung Bình
2024-01-03 06:00:00,58.51469631336449,111.99846424702872,60.38871295196685,16.54484397087517,1.150479837928786,149.20079409749582,25.177655302043465,50.13929291912946,2.9758749128899966,1014.9808476076786,0.0,151.6393138491392,Xấu
2024-01-03 07:00:00,139.2795156096067,52.75451026793164,96.25434514607701,3.7873988786993253,0.9468497196748313,34.78079766937288,21.46741490417519,52.037017981388495,3.2898422641684677,1010.4517873162764,0.0,194.14711347874038,Xấu
2024-01-03 08:00:00,32.69082584723403,38.933622204676595,78.85792796459374,31.50366728274967,4.583679133352609,93.65016192129706,21.61284468634831,44.75479733720226,3.489374561227918,1000.7787219110805,0.0,94.21116634024366,Trung Bình
2024-01-03 09:00:00,105.18260746433519,69.49732652937402,74.68439587498064,37.926295287986356,8.124426072054089,41.78731907081217,23.02830004564752,40.62644317776679,1.3302208279316,1030.6468693426273,0.0,176.20137234965011,Xấu
2024-01-03 10:00:00,68.146580146012,48.237903944355864,11.9181717911855,3.4210424935674077,3.500348509037439,33.58711942511151,30.264382545953094,30.0,4.696456368290038,1015.1101746720262,0.0,156.70872639263789,Xấu
2024-01-03 11:00:00,72.92757686975955,72.63852021538968,36.72209907552158,37.904889188514176,6.1122994637509835,92.16771853241318,23.13143649069615,45.81856965990728,1.7115526202426752,1014.0081742225406,0.0,159.2250404577682,Xấu
2024-01-03 12:00:00,31.680744184230544,90.66498768842278,7.793767882646523,36.21490389183271,3.8541701690286856,149.4016725551555,27.948072951836544,66.65474444462576,4.014370065018131,994.5912576866835,0.0,92.0528721885268,Trung Bình
2024-01-03 13:00:00,33.238040289662436,60.23867213956417,9.469807220715474,21.929858053702777,0.5580634549896448,90.08780358279074,29.023935759100404,41.162222111357316,3.5739669592016754,995.4642628209132,0.0,95.38042796936418,Trung Bình
2024-01-03 14:00:00,62.248974100850525,54.108375557834286,66.75147269317318,17.1307427732533,3.497062350190891,279.00475527761967,24.71182030082605,61.49273326285676,2.2968235748741126,1012.6501150950304,0.0,153.60472321097396,Xấu
2024-01-03 15:00:00,23.62477623150536,85.29659532637773,76.16351280229684,39.123231592509775,1.8529360270105482,187.2833910381433,19.71139921338688,61.44135202616418,1.6806521108625945,1010.7375478099133,0.0,74.83926545193454,Trung Bình
2024-01-03 16:00:00,71.27490195140166,98.77366795492293,74.58844427572306,34.9788891706715,3.9692626132504527,131.0531787304511,20.017117199452024,54.296182191325855,3.2076876871631113,1015.7157883719537,0.0,158.3552115533693,Xấu
2024-01-03 17:00:00,60.55065123638018,66.40968268659198,68.1543266020102,20.846867422207012,2.2282707695971293,98.59552237707163,20.78452023290662,55.01033343517345,1.9575151257728614,1025.7792682923816,0.0,152.71086907177906,Xấu
2024-01-03 18:00:00,53.317782207891625,148.17902716539749,61.847955467886926,43.651969542265356,0.9656649428020933,80.01150797607778,27.66889238687031,50.82283989275424,4.065480375065351,1007.8271154989962,0.0,144.79445551972907,Kém
2024-01-03 19:00:00,121.9762330293598,140.6731479863024,12.49822750836188,4.999291003344752,2.818023781015262,95.80973825941061,24.098918535734114,41.95213083339675,1.993884106916504,1002.4908804217181,0.0,185.04012264703147,Xấu
2024-01-03 20:00:00,51.63217511598893,108.60486107733195,20.142625666980965,30.666463308696798,2.3943892094269783,70.51608871042701,27.02445847649981,38.772779784377015,3.3824097461840505,1014.6645220821306,0.0,140.58043778997234,Kém
2024-01-03 21:00:00,16.980795348791634,76.34177713189457,32.97661540032062,15.138971411949298,3.7895263094218206,53.31388510730149,23.512092861020587,48.31885104374707,2.6266007316234306,1001.2642979298787,0.0,61.17088856594729,Trung Bình
2024-01-03 22:00:00,47.341244120284394,43.83526558142748,44.4411506474945,18.705695682317785,0.5626319976309292,118.42515603990185,30.387633019286564,43.87211309515614,2.612298440064016,1015.858653907249,0.0,129.853110300711,Kém
2024-01-03 23:00:00,32.03472712685703,75.03217865967092,7.201516666482485,7.116938593081985,4.153980048459402,43.47948625784019,22.477273605856436,49.91721925449951,3.6947610308465397,1002.391732041659,0.0,92.80924599755775,Trung Bình
2024-01-04 00:00:00,71.08072413958145,135.2813688390955,29.652191421052276,14.914903400001064,4.096118820860781,92.45674468878934,30.540121977208102,55.839281853259635,2.6407079092129404,1018.9065483069231,0.0,158.25301270504286,Xấu
2024-01-04 01:00:00,67.76232929294291,106.05343422675344,61.91041183666202,36.05407685315564,4.962103722337455,117.95066403722745,23.052426025288963,54.80562107410747,2.6296766314027034,1004.6644101272074,0.0,156.5064891015489,Xấu
2024-01-04 02:00:00,42.181547057351956,73.3104261135397,71.28379488727803,23.959175587125767,2.9663953040847355,31.204315770602427,27.238760698081663,56.45484181141075,5.16325472330546,1009.92221765047,0.0,116.9538676433799,Kém
2024-01-04 03:00:00,60.69344977120454,71.81003816860176,67.83004461845626,4.8870684444880474,3.06571519734866,84.25537045132279,24.440882816910726,45.95334176692954,2.6370427210312926,1014.7463926936783,0.0,152.78602619537082,Xấu
2024-01-04 04:00:00,20.32652434954185,64.93537619931496,59.64410057207719,46.038686664333135,3.235347177652407,55.344014199204054,30.64347120832177,35.51986099583756,0.8011940433799181,1017.4001445005333,0.0,67.79171869560224,Trung Bình
2024-01-04 05:00:00,62.942028577697954,92.55394529564536,32.3817382826618,7.073331718431512,2.2897270604054833,90.99802506910729,21.31822065723743,66.60136953448242,3.8978885387603417,1010.9343283156867,0.0,153.96948872510418,Xấu
2024-01-04 06:00:00,57.34112597282782,48.94133932474046,47.32449513776643,17.956201022360098,2.4864414983526166,89.09301840696612,26.343125680051944,56.42722759867544,4.329152530132431,1014.9652116970148,0.0,151.02164524885674,Xấu
2024-01-04 07:00:00,43.504336226522256,109.10945918638423,79.31873414890163,19.90680231543211,1.428816538211072,62.517063946904194,22.777502776096892,49.85710968610031,1.4085953525037116,1018.6470106253615,0.0,120.26084056630565,Kém
2024-01-04 08:00:00,11.822558114076259,72.73360697541871,8.87994230523118,4.135881812259958,4.902464577015186,95.57400475952497,26.276372685354893,40.33023856870787,2.95228864385802,1012.9639746090943,0.0,59.366803487709355,Trung Bình
2024-01-04 09:00:00,64.23444490073969,128.29784865313468,25.25312721675244,22.924958438663346,2.5931707124575305,69.41584663549908,24.462964098647543,42.68122914369783,3.195410284996633,1002.373672225839,0.0,154.64970784249456,Xấu
2024-01-04 10:00:00,57.91402054199504,103.61728370314057,58.28705595932845,20.563515910336193,1.7977424481149233,92.9466994084077,26.180456156265247,58.95193220027733,3.6351718016819694,1023.4955271531934,0.0,151.32316870631317,Xấu
2024-01-04 11:00:00,49.18117071122513,92.42452808345617,36.2057194242679,34.20665141186704,3.216430341265114,137.47521072531262,23.89143514953331,52.04549396090746,1.968423753129842,1007.7070176245378,0.0,134.45292677806282,Kém
2024-01-04 12:00:00,100.21057630509108,126.2085345619803,54.5502720545076,22.844224730727294,3.1645572405145717,169.51038596608592,21.931622304404783,47.42623462576655,1.3314159261224106,1016.9922312260528,0.0,173.5845138447848,Xấu
2024-01-04 13:00:00,11.918452900707615,54.15884266207083,11.135531309098916,52.54246565928755,3.2097669077995072,235.17164322937367,20.10114315837405,44.27231575451474,3.8004982417659727,1014.7927460442669,0.0,50.07942133103542,Trung Bình
2024-01-04 14:00:00,108.2256517086191,72.83921278022842,69.82433214445466,36.823487018829155,4.392403458577598,104.04533509619512,22.985129896185846,49.744459290085544,4.172729019259364,1018.4360015459444,0.0,177.80297458348375,Xấu
2024-01-04 15:00:00,6.944078501870841,75.97376931948293,17.59140529032576,24.378974622149247,3.297437418271015,130.1149812864267,27.421879374433253,37.542339409003006,4.1077204502817,1005.9192113380586,0.0,60.98688465974146,Trung Bình
2024-01-04 16:00:00,62.64002889135838,76.57922088302504,15.981284066198413,34.13187023028155,2.2381629813427217,47.442268200388995,23.715654517102262,65.00759790634311,3.8502217421134928,1009.5134786559214,2.666660241579668,153.81054152176756,Xấu
2024-01-04 17:00:00,54.73195817770167,166.02514830580967,64.80494252666868,33.44688260752496,5.4962962967522735,79.16367477079541,24.22287356253789,48.03650150915022,2.928398740585936,1012.6277776349016,0.0,148.3298954442542,Kém
2024-01-04 18:00:00,36.98319610287664,87.73136917102353,69.74029571576287,19.539915473821427,3.815530047534561,76.18027780863792,26.357604675464003,48.66420158694784,4.085866341867806,991.9908113854808,0.0,103.9579902571916,Kém
2024-01-04 19:00:00,150.99652108435853,85.41550326315645,114.63545508462026,19.225075821736446,4.02547578996477,129.4209406160036,24.42795279770996,52.17432873179723,3.870067730688754,1017.956818879726,0.0,200.59652108435853,Rất Xấu
2024-01-04 20:00:00,87.27649292432699,92.92247007287632,46.44064865471007,15.306510920064506,2.773880785274624,77.92697970517148,26.347685304759235,39.23339491822334,3.668407960942365,1002.1040690170535,0.0,166.77710153911946,Xấu
2024-01-04 21:00:00,70.79173542638752,62.51102932620294,51.98961613821077,31.564999925100906,4.156167197813409,84.65762262705854,29.841133807175943,54.5353430151398,2.755843364709351,1022.6408716828836,0.0,158.10091338230922,Xấu
2024-01-04 22:00:00,71.10149329746537,105.19172595808192,64.54094075271729,41.335984693176826,2.8385574626851264,75.61499876367904,21.913977000612746,37.21977416563624,1.3562592844119423,1004.1483650100015,0.0,158.26394384077125,Xấu
2024-01-04 23:00:00,44.965021941028645,41.643595151881485,96.65134435246306,40.830355377284796,2.320913508079963,139.57307416032927,27.94529646097478,46.75168616491378,0.5005942851264269,1035.9094257259073,0.8348157628215953,123.91255485257162,Kém
2024-01-05 00:00:00,10.059138785462363,68.67712048765712,64.91908753082954,25.41751557612349,2.4993381815332993,89.84263024995859,27.560246676340924,57.589285897867654,3.281191423969376,1014.0420110395188,0.0,57.33856024382856,Trung Bình
2024-01-05 01:00:00,42.88122273359397,81.40103087106716,39.31938310171589,9.861225627715966,1.5056394820220707,42.4718287412249,27.91270219580293,43.82553387540902,1.0878968389151398,1016.968386658488,0.0,118.70305683398493,Kém
2024-01-05 02:00:00,53.178025433454934,32.86326524051038,28.835519113196618,21.006779123402875,1.1170770401608383,75.1612651843788,20.997923515245386,43.98632356048786,3.319781934142537,997.0700626646833,0.0,144.44506358363734,Kém
2024-01-05 03:00:00,82.20301380506605,71.23878127979651,31.311013772909853,22.78235209774747,3.6311336604206326,76.17646225934709,28.618460187011774,53.83971552546862,2.716058189117465,1017.0119221632689,0.0,164.1068493710874,Xấu
2024-01-05 04:00:00,59.485748699209246,24.40162678447069,19.043650600363453,8.987156507914875,2.8118301368827923,63.15150965123917,28.743226218021203,43.26509375756132,3.278994162223802,1004.6465294674024,0.0,152.1503940522154,Xấu
2024-01-05 05:00:00,82.69559186345103,68.10387288715354,47.62859271797304,35.937540155026824,6.2208369041227405,120.70189686897137,20.38915611992104,52.67751224364462,4.459493603383521,996.1468906123806,0.0,164.3661009807637,Xấu
2024-01-05 06:00:00,67.5122588565363,94.66735773702165,24.58193850835886,22.15241643737553,4.111001917324298,60.62616777037539,24.389258919692914,44.18319086051356,1.9852432693071331,1006.50722454934,0.0,156.37487308238752,Xấu
2024-01-05 07:00:00,34.776050257365625,74.61863487750372,30.44396406017641,30.35304039436563,4.463735101184013,75.25628028085316,26.387879006143308,71.1785594962589,1.827396743138684,1000.6653189871989,0.0,98.66677405420006,Trung Bình
2024-01-05 08:00:00,107.43683090835204,93.42206894254646,75.89217616143458,50.65803588968144,5.402395537369216,88.16267977339109,22.2379792207619,51.69360824036078,1.5862855030950198,1011.887739386513,0.0,177.3878057412379,Xấu
2024-01-05 09:00:00,87.39814007757633,41.06971899389583,35.13067580303352,5.979109590842328,3.311562606850193,95.40234539149748,25.22556126281856,62.27050059970152,2.25082075937087,1015.2534275368906,0.0,166.84112635661913,Xấu
2024-01-05 10:00:00,50.37998386209154,98.81374271260702,68.30258528938293,13.417152360531512,1.0299428966044737,16.9138388069011,26.52397398073763,38.966333938261265,0.8471094070475171,1016.8857860453096,0.0,137.44995965522887,Kém
2024-01-05 11:00:00,87.15014363685086,112.32528512461067,54.46070549616529,42.06220364936196,3.50989959300824,106.98908241710367,26.705323018768464,55.995941132814934,2.4928769399434096,1010.6364526291101,0.0,166.71060191413204,Xấu
2024-01-05 12:00:00,35.74865764355413,83.98379918462035,49.6013952260551,39.34326587042517,4.110357337861842,133.59223357058568,27.45329889760086,63.90207549017313,3.557810306351862,1013.1035261984338,0.0,100.87164410888533,Kém
2024-01-05 13:00:00,32.5564982818057,33.36357351103201,41.62059439959982,17.074620463507063,0.5532245651474761,98.63271443292538,16.335186384421824,52.93269314133503,3.283299418440157,1005.0671810616633,0.0,93.92414162778996,Trung Bình
2024-01-05 14:00:00,104.3903186379133,89.59760924324375,102.58678180672524,31.7185630332229,3.258023153471062,100.49610017582214,24.092590940535615,46.118231814587716,3.1704162223754877,1014.6057398104987,0.0,175.78437823048068,Xấu
2024-01-05 15:00:00,17.989233347542584,102.43542355702378,56.2736184077144,49.99462320835759,1.4349143634015857,123.24597258757328,24.614477557432583,59.89369438282131,2.4928921058673916,1001.2895814582414,0.0,74.2177117785119,Trung Bình
2024-01-05 16:00:00,77.11609376198679,63.95367553477468,8.31219409230718,17.67179847576973,3.97622782473274,51.81122425645526,25.550079759337468,49.846901508270044,3.5792914996010885,1014.1958036841415,0.0,161.42952303262462,Xấu
2024-01-05 17:00:00,26.862043358228654,77.26597297431148,74.6354369242978,12.715982529599168,0.7852515565280968,58.65162719625986,22.375538859771645,30.0,3.284889892572199,1015.0709386223295,0.0,81.75650290219798,Trung Bình
2024-01-05 18:00:00,85.46410374235032,63.99464215881856,360.07209640033443,34.49639310737452,2.554010824569015,136.7192463979651,23.182855230989986,57.42095372009307,3.299292580406492,1026.017412893988,0.0,165.82321249597385,Xấu
2024-01-05 19:00:00,43.83714584852123,131.15769361782063,80.1723703422542,73.64011082147736,4.532014025731491,74.7012851295986,25.71088424713613,45.45179684111547,2.1975072667883526,1025.9881132484704,0.0,121.09286462130308,Kém
2024-01-05 20:00:00,42.09819491537218,48.65266810328508,63.69960287590256,40.991686434739584,4.55183169907479,101.88143057417449,22.729614734291616,35.78189333258156,4.501333651955487,1009.7732016115787,0.0,116.74548728843047,Kém
2024-01-05 21:00:00,57.221925195176084,95.5199303388315,27.2478716604902,19.630010151008534,4.431053751476606,125.97814725057,27.237403753181212,55.93429173193609,2.146263465315088,1016.5920940045784,0.0,150.9589079974611,Xấu
2024-01-05 22:00:00,5.878425327017947,97.31161017256919,14.365277208444626,14.128306120975505,1.8401936921814355,81.22220093427303,27.44721163761789,58.60473488359745,2.4169225614310617,1011.3287828621359,0.0,71.6558050862846,Trung Bình
2024-01-05 23:00:00,75.88749563285631,67.319976497444,61.799980847467275,29.77478599562559,1.37095367179672,87.08701214742409,25.978824012540056,50.303116574943424,2.905628249964619,1012.1410675028221,0.0,160.78289243834544,Xấu
2024-01-06 00:00:00,52.873098439593775,90.26260144833047,36.60341403997752,21.091869725139027,4.469585978885063,79.22259538465705,32.80504934254118,55.65509645631544,1.2392372408441823,1020.5334162110453,0.0,143.68274609898444,Kém
2024-01-06 01:00:00,37.28802838484323,86.53809936395174,38.12875975547632,21.565601754722376,4.109497668015916,44.19860692523456,28.863947421405815,45.77188038914457,3.2606628331504073,998.9949203972506,0.0,104.72007096210808,Kém
2024-01-06 02:00:00,42.79875325417189,75.93705963951902,21.41862102456391,14.305468935525544,2.069309561297516,48.45305060753281,26.94484130153158,48.79051851392219,3.419532443907028,1004.125078221979,0.0,118.49688313542973,Kém
